Date,GOLD,WTI,BRENT
11/9/2000,266.9,33.92,32.16
11/8/2000,266.1,33.24,31.32
11/7/2000,265.4,33.4,31.68
11/6/2000,266,32.86,31.29
11/3/2000,266.1,32.71,30.85
11/2/2000,265.9,32.54,30.78
11/1/2000,265.4,33.25,31.31
10/31/2000,266.4,32.7,30.76
10/30/2000,265.8,32.81,31.14
10/27/2000,264.4,32.74,30.95
10/26/2000,264.9,33.71,31.96
10/25/2000,266.2,32.96,31.36
10/24/2000,270.1,33.37,31.59
10/23/2000,270.1,33.76,32.09
10/20/2000,271.2,33.75,31.62
10/19/2000,270.1,32.91,30.74
10/18/2000,270.3,33.48,31.1
10/17/2000,271.1,32.99,31.13
10/16/2000,271.5,32.92,31.9
10/13/2000,272.4,34.99,32.52
10/12/2000,276.4,36.06,34.59
10/11/2000,270.5,33.25,31.79
10/10/2000,272.4,33.18,31.85
10/9/2000,270.1,31.86,30.76
10/6/2000,269.3,30.86,30.1
10/5/2000,270.6,30.53,29.89
10/4/2000,270.3,31.43,30.52
10/3/2000,271.6,32.07,31.05
10/2/2000,273.1,32.18,31.08
9/29/2000,273.6,30.84,29.84
9/28/2000,275.6,30.34,29.26
9/27/2000,278.4,31.46,30.54
9/26/2000,274.2,31.5,30.42
9/25/2000,274.4,31.57,30.24
9/22/2000,272.3,32.68,31.25
9/21/2000,270.8,34,32.73
9/20/2000,269.7,37.2,33.74
9/19/2000,272.6,36.51,33.63
9/18/2000,272.1,36.88,34.46
9/15/2000,273,35.92,33.98
9/14/2000,273.2,34.07,31.94
9/13/2000,273.7,33.82,31.53
9/12/2000,273.8,34.28,32.48
9/11/2000,274,35.14,33.62
9/8/2000,274.2,33.63,32.78
9/7/2000,275.1,35.39,34.55
9/6/2000,275.3,34.9,34.28
9/5/2000,277.1,33.83,32.98
9/4/2000,278.3,33.38,32.84
9/1/2000,278.3,33.38,31.85
8/31/2000,279.6,33.12,31.72
8/30/2000,275.4,33.32,31.98
8/29/2000,273.4,32.74,31.36
8/28/2000,274,32.87,30.39
8/25/2000,274.1,32.03,30.39
8/24/2000,272.9,31.63,30.35
8/23/2000,271.1,32.02,30.69
8/22/2000,273.5,31.22,29.93
8/21/2000,275.1,32.47,30.6
8/18/2000,276.8,31.99,30.44
8/17/2000,277.7,31.94,30.16
8/16/2000,277.3,31.8,32.53
8/15/2000,274.6,31.67,32.18
8/14/2000,274.4,31.94,31.48
8/11/2000,275.1,31.02,30.57
8/10/2000,272,31.34,30.88
8/9/2000,271.6,30.35,29.87
8/8/2000,272.8,29.12,28.9
8/7/2000,273.1,28.91,28.52
8/4/2000,272.6,29.96,29.37
8/3/2000,273.4,28.66,28.31
8/2/2000,276.5,28.26,27.59
8/1/2000,276.9,27.79,27.14
7/31/2000,276.8,27.43,26.93
7/28/2000,277.7,28.18,27.36
7/27/2000,278.6,28.02,27.15
7/26/2000,279.7,27.81,26.83
7/25/2000,279.3,27.95,26.94
7/24/2000,279.3,28.02,26.92
7/21/2000,280.6,28.56,27.52
7/20/2000,280.4,30.93,28.27
7/19/2000,279.6,31.42,28.88
7/18/2000,283.1,31.94,29.32
7/17/2000,284.2,30.83,28.56
7/14/2000,281.9,31.4,29.88
7/13/2000,280.9,31.47,30.26
7/12/2000,281.4,30.32,29.67
7/11/2000,283.3,29.7,29.22
7/10/2000,284.9,29.69,28.85
7/7/2000,284.6,30.28,29.7
7/6/2000,284.6,29.99,29.67
7/5/2000,285.3,30.67,29.38
7/4/2000,291.5,32.5,29.58
7/3/2000,291.5,32.5,31.1
6/30/2000,291.5,32.5,30.57
6/29/2000,290.7,32.72,30.8
6/28/2000,292.5,31.9,30.11
6/27/2000,285.6,32.06,30.24
6/26/2000,283.6,31.63,29.75
6/23/2000,282.7,32.25,30.39
6/22/2000,285.1,32.19,30.15
6/21/2000,285.8,31.37,29.33
6/20/2000,285.7,33.05,29.02
6/19/2000,285.6,31.69,27.98
6/16/2000,288.7,32.33,28.35
6/15/2000,289.6,32.95,31.26
6/14/2000,291.6,32.85,31.02
6/13/2000,285.5,32.56,31.49
6/12/2000,286.5,31.74,31.21
6/9/2000,283.6,30.2,29.58
6/8/2000,284,29.78,29.07
6/7/2000,287.2,29.95,29.22
6/6/2000,289,29.75,28.59
6/5/2000,285.4,29.7,28.37
6/2/2000,281.4,30.35,29.05
6/1/2000,272.5,30.14,29.19
5/31/2000,271.7,29.01,28.31
5/30/2000,272.3,30.35,28.96
5/29/2000,272.2,30,29.22
5/26/2000,272.2,30,29.22
5/25/2000,270.7,30.51,29.19
5/24/2000,273.8,29.93,28.61
5/23/2000,274.7,28.78,27.5
5/22/2000,276.2,28.61,27.43
5/19/2000,274.6,29.89,28.59
5/18/2000,273.7,30.33,28.92
5/17/2000,273.8,29.32,27.89
5/16/2000,276.2,29.73,28.78
5/15/2000,276.4,29.92,28.33
5/12/2000,276.9,29.62,28.05
5/11/2000,276.5,29.11,27.45
5/10/2000,278.7,28.1,26.42
5/9/2000,278.2,28.65,26.82
5/8/2000,277.6,28.09,26.08
5/5/2000,280.1,27.29,25.29
5/4/2000,281.2,26.98,25.15
5/3/2000,279.1,26.75,25
5/2/2000,277,26.89,25.08
5/1/2000,274.8,25.87,23.89
4/28/2000,274.7,25.74,23.89
4/27/2000,278.4,25.42,23.76
4/26/2000,275.5,24.65,22.98
4/25/2000,278.1,25.33,23.33
4/24/2000,279.4,26.04,23.83
4/21/2000,279.7,25.88,23.83
4/20/2000,279.7,25.88,23.83
4/19/2000,280.5,27.35,23.77
4/18/2000,281,26.11,23.05
4/17/2000,282.1,25.89,22.74
4/14/2000,282.6,25.57,22.41
4/13/2000,281.1,25.38,22.66
4/12/2000,281.2,25.41,23.12
4/11/2000,281.2,24.14,21.67
4/10/2000,281.4,23.85,21.3
4/7/2000,279.8,25.04,22.58
4/6/2000,279.9,25.69,23.45
4/5/2000,281,25.83,23.75
4/4/2000,283.9,25.45,23.65
4/3/2000,277.6,26.43,24.51
3/31/2000,278.4,26.9,24.77
3/30/2000,276.1,26.7,24.63
3/29/2000,275.9,26.45,24.4
3/28/2000,279.5,27.09,25.51
3/27/2000,280.5,27.79,25.68
3/24/2000,285.1,28.02,25.91
3/23/2000,285.4,27.31,25.48
3/22/2000,288.3,27.46,25.4
3/21/2000,290.4,28,25.72
3/20/2000,286.5,29.43,25.21
3/17/2000,285,30.91,26.56
3/16/2000,287,31.09,27.41
3/15/2000,289.6,30.72,27.53
3/14/2000,289.7,31.69,28.34
3/13/2000,291.5,32.02,28.89
3/10/2000,290,31.76,28.94
3/9/2000,292.7,31.69,29.29
3/8/2000,290.4,31.26,28.8
3/7/2000,293.7,34.13,31.9
3/6/2000,289.4,32.18,29.63
3/3/2000,290.3,31.51,28.99
3/2/2000,289.7,31.69,29.22
3/1/2000,293.3,31.77,29.06
2/29/2000,294.2,30.43,28.09
2/28/2000,294.2,30.13,27.41
2/25/2000,293,30.35,27.48
2/24/2000,299.1,29.97,27.37
2/23/2000,300.4,29.39,27.06
2/22/2000,305.6,29.62,26.58
2/21/2000,305.2,29.51,25.93
2/18/2000,305.2,29.51,26.22
2/17/2000,301.4,29.46,26.67
2/16/2000,302.5,30.05,27.37
2/15/2000,301.7,30.06,27.13
2/14/2000,308.5,30.25,28.76
2/11/2000,311.1,29.44,27.82
2/10/2000,316.2,29.43,27.48
2/9/2000,306.1,28.77,26.92
2/8/2000,299.2,28.02,26.37
2/7/2000,301.9,28.45,26.88
2/4/2000,310.4,28.82,27.07
2/3/2000,287.2,28.03,26.66
2/2/2000,284.9,27.55,25.93
2/1/2000,282.5,28.22,26.39
1/31/2000,283.2,27.64,25.97
1/28/2000,283,27.22,25.68
1/27/2000,287.1,27.32,25.62
1/26/2000,286.5,27.84,26.13
1/25/2000,286.6,28.28,26.54
1/24/2000,288.1,27.83,26.06
1/21/2000,289.7,28.2,26.35
1/20/2000,289.3,29.66,26.1
1/19/2000,290.3,29.54,25.84
1/18/2000,289.6,28.85,26.05
1/17/2000,284.9,28.02,25.65
1/14/2000,284.9,28.02,25.47
1/13/2000,285.1,26.69,24.98
1/12/2000,283.7,26.28,24.81
1/11/2000,284.4,25.77,24.62
1/10/2000,282.7,24.67,23.73
1/7/2000,282.9,24.22,23.09
1/6/2000,282.4,24.78,23.62
1/5/2000,282.1,24.91,23.73
1/4/2000,283.7,25.55,24.39
